@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2162,'2018/04/09 15:38:11:330',8,467.033234,198.27652,37.734413,412.378906,260.615387,57.820938,343.601715,278.810455,60.771671,264.086578,282.651276,59.33276,194.850067,278.180847,52.395267,0,0,0,0,0
2163,'2018/04/09 15:38:11:380',8,467.670593,191.745209,37.708923,417.16748,258.411987,56.988094,349.147278,278.113159,59.759739,270.140991,283.003235,58.244362,201.147797,278.094238,51.398705,0,0,0,0,0
2164,'2018/04/09 15:38:11:432',8,464.687836,187.621033,37.020687,418.878906,256.76593,55.795956,351.500916,277.072662,58.677353,272.360657,282.079559,57.293427,202.51561,276.009094,50.782352,0,0,0,0,0
2165,'2018/04/09 15:38:11:481',8,461.426849,181.723297,36.808411,419.934052,252.722656,55.092136,352.70517,273.98053,57.99036,273.564697,279.324707,56.596344,202.926941,272.238098,50.407898,0,0,0,0,0
2166,'2018/04/09 15:38:11:530',8,456.370117,174.825958,37.109005,418.456116,246.997421,55.046509,351.380737,269.125854,57.91288,272.368774,274.997101,56.486618,201.41832,267.872253,50.429317,0,0,0,0,0
2167,'2018/04/09 15:38:11:580',8,449.554443,169.812378,37.128704,413.248962,241.429108,55.122349,345.73996,263.232971,58.175713,266.411865,268.683716,56.915722,194.889618,261.270203,51.023766,0,0,0,0,0
2168,'2018/04/09 15:38:11:629',8,443.071045,165.483948,37.294323,408.246552,235.50174,55.632771,340.699615,256.934967,58.910652,261.225708,262.356079,57.779522,189.349335,255.287979,51.966011,0,0,0,0,0
2169,'2018/04/09 15:38:11:680',8,436.147491,161.288208,37.880337,400.463959,229.641235,56.491726,332.591705,250.689728,59.859425,253.064896,255.978149,58.732155,181.476349,249.215988,52.86895,0,0,0,0,0
2170,'2018/04/09 15:38:11:732',8,427.936005,154.708984,38.700058,391.159332,220.639282,57.717438,322.969086,241.357239,61.172623,243.444519,246.665298,60.020927,172.409897,240.686584,54.029182,0,0,0,0,0
2171,'2018/04/09 15:38:11:780',8,418.839447,146.746521,39.62566,379.207703,211.749268,58.676926,310.178894,232.002441,62.098015,230.658768,237.050385,60.826099,160.573486,231.166473,54.667702,0,0,0,0,0
2172,'2018/04/09 15:38:11:829',8,410.043365,138.257904,40.72934,366.305939,202.467773,59.773857,296.488037,222.55249,63.027138,217.224731,227.651917,61.499222,148.674393,222.097076,55.062279,0,0,0,0,0
2173,'2018/04/09 15:38:11:880',8,403.299438,128.753967,41.753757,356.219971,192.064026,60.816048,285.877869,212.502533,63.846901,207.145447,218.12323,62.014893,140.275421,213.32724,55.292725,0,0,0,0,0
2174,'2018/04/09 15:38:11:930',8,398.074829,121.36322,42.460716,349.042419,184.124725,61.53392,278.401978,204.855988,64.417412,200.009872,210.785553,62.390274,134.201813,206.233582,55.531567,0,0,0,0,0
2175,'2018/04/09 15:38:11:980',8,394.421448,114.64975,42.838863,344.219116,175.972443,62.155327,273.318207,196.630615,65.039574,195.032791,202.797119,62.924477,129.810211,198.578674,55.999561,0,0,0,0,0
2176,'2018/04/09 15:38:12:033',8,394.391144,109.021576,42.710922,344.663025,169.317841,62.250599,273.466827,189.82251,65.227676,195.026566,196.28125,63.096729,129.91568,192.174408,56.215103,0,0,0,0,0
2177,'2018/04/09 15:38:12:081',8,398.412201,103.27182,42.818478,346.837036,163.55127,62.29845,274.886536,184.154449,65.163254,196.492096,190.632751,62.876419,132.356934,186.256836,55.923615,0,0,0,0,0
2178,'2018/04/09 15:38:12:130',8,407.746796,97.914276,42.752483,353.986389,157.527405,62.280678,280.984924,178.103302,65.072205,202.556259,184.522491,62.636787,139.612915,180.094604,55.562252,0,0,0,0,0
2179,'2018/04/09 15:38:12:179',8,420.377686,95.07016,42.951241,364.470703,151.47168,62.977081,290.429993,171.477509,65.88446,211.910477,178.023224,63.382061,149.918121,174.392853,56.164692,0,0,0,0,0
2180,'2018/04/09 15:38:12:229',8,436.406097,95.827026,42.681664,379.173492,150.172485,63.096607,304.133911,169.309814,66.162338,225.109833,175.332733,63.722488,163.148087,171.657074,56.490402,0,0,0,0,0
2181,'2018/04/09 15:38:12:279',8,456.194,98.397827,42.319649,398.189758,152.077545,62.910027,322.305237,170.495361,66.089622,242.738388,175.793488,63.738258,180.458237,171.635742,56.523258,0,0,0,0,0
2182,'2018/04/09 15:38:12:329',8,477.148529,101.93988,41.182095,422.387543,155.261292,62.07972,346.773834,172.809662,65.616562,266.27417,177.205536,63.650852,202.058945,172.488373,56.66584,0,0,0,0,0
2183,'2018/04/09 15:38:12:380',8,498.050262,104.908844,40.679771,445.283417,159.277252,61.577473,369.870453,176.453522,65.290375,288.807556,180.138123,63.568062,223.285202,174.727478,56.733273,0,0,0,0,0
2184,'2018/04/09 15:38:12:429',8,518.945313,107.75412,40.164486,468.112701,161.33136,61.304111,392.556976,177.858521,65.259872,311.119995,180.891205,63.781372,244.607971,175.228088,57.093082,0,0,0,0,0
2185,'2018/04/09 15:38:12:480',8,540.434753,107.872253,40.089115,490.63623,162.26181,61.167831,414.913971,179.122101,65.13633,333.344727,182.208588,63.691048,266.841125,176.552582,57.015251,0,0,0,0,0
2186,'2018/04/09 15:38:12:532',8,560.558777,106.475647,40.302521,511.64447,162.922729,61.124737,435.794739,180.635437,65.005768,353.912903,184.136932,63.481823,287.744385,178.39624,56.773281,0,0,0,0,0
2187,'2018/04/09 15:38:12:579',8,581.967163,106.276672,40.294682,534.15979,164.204285,60.99416,457.78241,182.397736,64.898941,375.383881,186.067535,63.329262,309.065308,179.899994,56.642197,0,0,0,0,0
2188,'2018/04/09 15:38:12:630',8,597.362488,108.035065,39.46291,554.216614,165.517761,60.354996,477.974243,183.050262,64.673592,395.284332,185.920532,63.532429,326.977081,179.416077,56.952183,0,0,0,0,0
2189,'2018/04/09 15:38:12:680',8,609.461609,109.400757,37.912174,579.249084,163.048187,59.65477,505.13443,179.868469,64.879959,422.100189,182.832764,64.53405,349.935181,177.743042,58.328758,0,0,0,0,0
2190,'2018/04/09 15:38:12:730',8,618.388428,112.727966,37.173698,592.222046,165.368073,58.970261,518.143188,180.764465,64.646919,434.985901,182.057159,64.760826,360.896118,175.825073,58.848888,0,0,0,0,0
2191,'2018/04/09 15:38:12:781',8,626.792969,114.936554,37.289421,601.185974,168.001648,58.919636,526.945435,183.406464,64.619041,444.066071,184.422211,64.788895,369.46756,177.936188,58.897991,0,0,0,0,0
2192,'2018/04/09 15:38:12:829',8,637.518555,115.356842,38.878895,603.657043,174.453766,59.166496,527.0224,192.172028,63.975182,444.597961,193.95636,63.441853,372.509277,186.663757,57.012726,0,0,0,0,0
2193,'2018/04/09 15:38:12:879',8,641.717957,122.345612,39.077065,604.043274,183.32196,59.034805,525.867798,201.393402,63.573818,443.588196,202.824982,62.836533,372.452545,194.747772,56.22089,0,0,0,0,0
2194,'2018/04/09 15:38:12:930',8,641.442261,133.24234,38.766945,600.792114,194.994568,58.61776,521.191895,212.794556,63.015671,438.926331,213.328796,62.205498,368.566406,204.001404,55.524624,0,0,0,0,0
2195,'2018/04/09 15:38:12:979',8,635.983032,150.654236,38.442608,597.046448,210.461517,58.174732,516.371521,228.476837,62.408215,434.189056,228.77243,61.447487,364.687164,218.598999,54.648438,0,0,0,0,0
2196,'2018/04/09 15:38:13:034',8,631.072754,170.809113,38.787647,591.344788,232.206299,57.943031,509.837433,250.631882,61.995228,427.81076,251.087479,60.80825,359.30014,240.318024,53.865295,0,0,0,0,0
2197,'2018/04/09 15:38:13:081',8,629.25354,178.036682,39.570885,586.067627,239.159332,58.577705,503.885071,258.036011,62.27496,422.264618,258.99826,60.712936,355.896149,248.742935,53.425304,0,0,0,0,0
2198,'2018/04/09 15:38:13:130',8,617.794678,210.435944,38.745827,574.851929,274.534943,56.808723,492.017975,292.452057,60.562981,410.081635,291.40686,59.260677,344.114807,278.109802,52.432976,0,0,0,0,0
2199,'2018/04/09 15:38:13:182',8,611.345398,226.350159,39.10141,565.414246,290.923462,56.78265,482.556519,308.995667,60.237423,400.911133,307.977509,58.707275,336.284607,294.45401,51.871765,0,0,0,0,0
2200,'2018/04/09 15:38:13:231',8,605.491333,240.823792,38.658993,559.058228,308.332092,55.679031,477.035217,326.836609,58.955154,395.174255,325.482544,57.510189,330.404236,310.909363,50.97036,0,0,0,0,0
2201,'2018/04/09 15:38:13:281',8,602.296936,256.394318,38.173859,553.399048,326.140228,54.545311,471.775391,344.52829,57.619888,390.080231,342.656219,56.137699,325.552032,326.820007,49.868057,0,0,0,0,0
2202,'2018/04/09 15:38:13:329',8,599.97876,271.233582,37.691521,548.497803,343.329926,53.322319,467.600616,361.708069,56.111572,386.526672,359.36618,54.575951,322.035431,342.235718,48.646,0,0,0,0,0
2203,'2018/04/09 15:38:13:379',8,595.910645,282.072083,37.355942,540.85199,356.838409,51.926754,459.497955,375.493835,54.192883,379.750702,372.236603,52.652752,316.116638,353.73407,46.978134,0,0,0,0,0
2204,'2018/04/09 15:38:13:429',8,590.660156,291.525085,36.310436,537.262756,366.321747,50.764046,456.223175,384.639282,53.239815,376.782043,380.974701,51.957481,312.349213,362.06366,46.621536,0,0,0,0,0
2205,'2018/04/09 15:38:13:479',8,589.425964,304.49353,36.374001,529.364014,379.653046,50.04874,447.108276,396.851044,52.230572,368.780762,391.824463,50.794334,306.483032,371.503296,45.54578,0,0,0,0,0
2206,'2018/04/09 15:38:13:529',8,591.444763,314.318604,36.061996,530.858765,391.230377,48.987194,448.828156,408.648682,50.986233,371.575806,403.392487,49.626198,309.628571,382.600952,44.594299,0,0,0,0,0
2207,'2018/04/09 15:38:13:579',8,592.175537,325.22168,37.024399,524.408569,402.947723,49.205997,444.538269,420.025818,50.649132,368.918976,414.848572,48.852703,309.726044,394.320099,43.480259,0,0,0,0,0
2208,'2018/04/09 15:38:13:629',8,582.670166,337.331787,38.753258,508.099243,414.912842,49.829151,429.262421,432.215485,50.394119,356.498505,427.54248,47.791641,301.430756,407.742432,41.75264,0,0,0,0,0
2209,'2018/04/09 15:38:13:679',8,550.189331,341.466614,35.10997,508.32135,421.734253,47.555523,439.292938,444.420776,49.230946,368.86615,445.874329,47.514,305.088409,432.379883,42.145042,0,0,0,0,0
2210,'2018/04/09 15:38:13:730',8,510.663849,351.718689,29.96726,489.427979,419.359741,44.993378,424.008331,440.398621,48.29237,356.503357,441.426025,48.079617,288.940826,430.168457,43.717758,0,0,0,0,0
2211,'2018/04/09 15:38:13:779',8,475.361725,354.988159,24.781427,478.004303,405.289856,44.426144,431.11026,421.797424,48.913067,367.117188,422.233734,50.90239,292.284393,415.79541,47.966362,0,0,0,0,0
2212,'2018/04/09 15:38:13:829',8,396.332336,372.901855,28.449791,470.442841,396.927368,43.64389,450.636993,401.15329,49.73391,398.903503,396.867554,53.115299,325.903442,389.838898,52.404232,0,0,0,0,0
2213,'2018/04/09 15:38:13:879',8,393.943024,349.375977,34.759228,423.615875,410.485443,44.368744,387.065216,424.743317,46.498146,339.573578,421.319733,47.178799,284.187622,407.400696,43.866035,0,0,0,0,0
2214,'2018/04/09 15:38:13:929',8,419.984955,354.65567,40.870079,361.257324,423.408875,46.120792,329.964508,437.478027,45.425495,307.682068,429.287933,46.491302,260.180969,408.858765,43.611862,0,0,0,0,0
2215,'2018/04/09 15:38:13:979',8,373.802185,368.242859,35.6064,303.300507,419.935486,47.01738,281.765137,429.907379,51.810623,277.000671,419.718414,53.022747,247.241547,392.655304,52.89043,0,0,0,0,0
2216,'2018/04/09 15:38:14:028',8,432.672729,345.336304,41.724407,317.608032,421.784576,48.3116,300.848816,432.568787,52.008106,282.636688,423.153809,52.090969,242.059708,399.879456,50.313004,0,0,0,0,0
2217,'2018/04/09 15:38:14:080',8,412.571136,342.063416,37.544785,288.727631,415.215332,50.430412,315.096008,424.018311,54.063503,257.301117,396.523804,50.65995,255.476685,382.942993,56.553833,0,0,0,0,0
2218,'2018/04/09 15:38:14:129',8,302.220001,368.286255,37.722435,288.780457,406.46579,51.720589,334.101135,415.273071,54.848515,266.107544,390.924438,52.902542,271.934479,363.506226,57.051125,0,0,0,0,0
2219,'2018/04/09 15:38:14:179',8,442.788513,312.95224,40.06403,371.094238,376.587708,55.101261,334.424561,386.607239,59.287758,281.908112,386.912445,54.425171,195.742493,368.064087,51.514847,0,0,0,0,0
2220,'2018/04/09 15:38:14:230',8,452.054993,303.668945,41.125893,368.005859,362.903564,59.702789,309.521393,378.779816,62.137474,238.648941,382.176453,58.128986,166.864304,370.136108,50.840843,0,0,0,0,0
2221,'2018/04/09 15:38:14:279',8,448.218353,305.70459,40.484398,361.997589,353.529785,61.171055,297.008789,368.83374,63.802147,220.548965,372.126648,60.205036,152.226227,364.154419,52.430283,0,0,0,0,0
2222,'2018/04/09 15:38:14:329',8,443.590515,306.550232,41.052967,351.949066,349.81958,61.859352,283.318481,364.180603,64.360001,205.431976,366.613464,60.69046,142.121796,359.861633,52.668495,0,0,0,0,0
2223,'2018/04/09 15:38:14:381',8,438.615479,302.433929,41.505276,346.152649,340.666931,62.649349,275.033691,354.942627,65.129036,196.28598,357.926239,61.524181,136.891083,354.100281,53.272064,0,0,0,0,0
2224,'2018/04/09 15:38:14:431',8,431.092499,296.17688,41.18486,340.084442,328.298889,62.964649,267.771057,341.463135,65.749954,188.688232,345.379395,62.37236,131.073883,345.294189,54.118671,0,0,0,0,0
2225,'2018/04/09 15:38:14:482',8,427.589752,293.223145,41.376884,335.796265,320.079346,63.512291,262.133057,331.645569,66.524292,182.451599,336.346619,63.224308,126.496765,339.641998,54.797726,0,0,0,0,0
2226,'2018/04/09 15:38:14:530',8,426.529022,292.018311,41.445869,336.106842,312.127808,64.035339,261.88855,321.852539,67.370705,181.804184,327.425171,64.210556,125.54303,333.231323,55.870335,0,0,0,0,0
2227,'2018/04/09 15:38:14:579',8,425.860046,290.10675,41.413853,338.53717,303.154114,64.475739,264.140594,311.84021,68.035492,183.883484,318.437836,65.05864,126.559784,326.075623,56.909706,0,0,0,0,0
2228,'2018/04/09 15:38:14:628',8,425.238953,287.79364,41.769943,338.34079,293.168488,64.950134,263.67804,300.870361,68.578552,183.1716,307.578857,65.715096,125.589447,316.982788,57.68779,0,0,0,0,0
2229,'2018/04/09 15:38:14:679',8,425.442383,284.570679,42.426086,339.730774,281.878693,65.515717,264.881531,289.003296,69.229691,184.578247,296.949951,66.48584,126.878143,308.908752,58.623062,0,0,0,0,0
2230,'2018/04/09 15:38:14:729',8,423.770996,281.970337,43.113068,339.868103,270.692444,65.964584,264.318176,275.973389,69.769943,183.809952,284.555176,67.178589,125.675507,299.07782,59.478077,0,0,0,0,0
2231,'2018/04/09 15:38:14:779',8,422.452209,278.750977,43.56197,339.746735,261.925781,66.230637,264.00061,264.967468,70.11203,182.924194,273.086182,67.672531,123.753448,289.156067,60.11018,0,0,0,0,0
2232,'2018/04/09 15:38:14:829',8,420.499664,274.3302,44.236805,339.283417,251.729279,66.575867,263.440674,252.919708,70.493668,182.01416,261.17337,68.178604,121.836212,278.430603,60.82832,0,0,0,0,0
2233,'2018/04/09 15:38:14:879',8,417.79422,270.976257,44.766842,341.29071,241.485382,66.737465,266.078827,239.702576,70.757439,183.75972,247.631607,68.698708,121.427521,265.672577,61.675903,0,0,0,0,0
2234,'2018/04/09 15:38:14:929',8,414.8974,266.027893,45.384129,340.358673,231.838959,67.056152,265.54187,228.347778,71.041016,182.840042,235.830811,69.068596,119.580109,254.176605,62.228111,0,0,0,0,0
2235,'2018/04/09 15:38:14:979',8,412.680542,259.191833,46.162804,340.730988,219.012634,67.342484,266.598267,213.504608,71.308052,183.563416,220.787262,69.516647,119.270813,240.25296,63.016624,0,0,0,0,0
2236,'2018/04/09 15:38:15:029',8,408.887726,247.336655,47.199596,337.815063,198.592773,67.283722,264.287598,190.971558,71.106232,181.645126,198.390594,69.434662,117.126068,220.097015,63.417652,0,0,0,0,0
2237,'2018/04/09 15:38:15:079',8,402.136902,242.847534,48.554749,332.818512,183.697021,67.131355,259.612122,173.998291,70.66832,176.895065,181.079956,69.028587,112.269958,204.052582,63.279255,0,0,0,0,0
2238,'2018/04/09 15:38:15:128',8,399.202942,233.12796,49.073067,332.842407,164.602112,66.189392,259.326843,154.519409,69.781464,176.854294,162.800598,68.521011,111.591217,188.001129,63.377243,0,0,0,0,0
2239,'2018/04/09 15:38:15:178',8,397.273163,224.543823,49.257549,334.146912,150.379456,65.401588,261.276917,139.286377,68.964729,180.235001,146.912506,67.829559,112.418182,173.632996,63.36824,0,0,0,0,0
2240,'2018/04/09 15:38:15:229',8,394.145172,214.320343,50.219627,339.162109,132.818115,64.613159,267.508972,119.084625,68.035385,186.332077,125.009766,67.158432,114.744873,151.591736,63.452873,0,0,0,0,0
2241,'2018/04/09 15:38:15:279',8,389.492981,206.694,50.918293,345.153198,117.390839,62.703117,274.330078,100.475342,65.887695,192.64801,104.903381,65.403328,117.536743,131.963684,62.724335,0,0,0,0,0
2242,'2018/04/09 15:38:15:328',8,384.152618,198.821289,51.215897,336.896301,108.556061,62.302013,265.218719,91.687866,65.315155,184.159439,96.612244,64.798538,109.352814,124.508301,62.268482,0,0,0,0,0
2243,'2018/04/09 15:38:15:379',8,379.590179,190.360779,51.633823,329.572021,100.052917,62.51825,257.341309,83.426483,65.40435,176.681381,88.74292,64.785561,102.491516,116.862579,62.169662,0,0,0,0,0
2244,'2018/04/09 15:38:15:429',8,377.54361,184.285248,52.259567,329.831726,91.598358,62.083363,258.020782,73.891083,64.691925,177.36705,78.644867,64.028259,102.446594,106.432739,61.597733,0,0,0,0,0
2245,'2018/04/09 15:38:15:479',8,377.027679,180.299744,52.613068,329.23468,86.904358,62.135403,257.378418,68.920471,64.565964,176.921753,73.475525,63.757545,101.957916,101.003754,61.224121,0,0,0,0,0
2246,'2018/04/09 15:38:15:530',8,382.609314,174.561157,52.694843,332.642151,80.890594,61.927841,260.541321,63.238708,64.330704,180.313904,68.312714,63.576084,105.936096,96.318909,61.154961,0,0,0,0,0
2247,'2018/04/09 15:38:15:578',8,391.501251,172.510468,52.586636,341.463013,78.800385,61.811268,269.475464,61.311829,64.309998,189.309113,66.571686,63.68055,114.951477,94.722443,61.386147,0,0,0,0,0
2248,'2018/04/09 15:38:15:629',8,415.341553,172.967773,52.3269,365.496063,79.806946,61.985077,293.696564,62.882599,64.7845,213.745544,68.482941,64.394386,139.396088,96.664459,62.211578,0,0,0,0,0
2249,'2018/04/09 15:38:15:678',8,437.344238,176.339996,52.278305,390.081451,83.160126,62.187607,318.771057,66.339874,65.250755,238.947815,71.831635,65.080742,163.916687,99.690094,63.029541,0,0,0,0,0
2250,'2018/04/09 15:38:15:728',8,460.723145,177.786011,52.143833,415.768921,84.263489,62.02692,344.95816,67.444275,65.312195,265.272186,72.916809,65.394325,189.671234,100.744659,63.600784,0,0,0,0,0
2251,'2018/04/09 15:38:15:778',8,484.140015,178.916046,52.15432,442.342743,85.103912,62.070168,372.036011,68.243561,65.584503,292.440735,73.550781,65.87674,216.167328,101.162628,64.262894,0,0,0,0,0
2252,'2018/04/09 15:38:15:828',8,507.950867,178.074097,52.259892,466.597137,84.168762,62.12254,396.349823,67.587555,65.799507,316.954803,73.160645,66.254654,240.732086,100.998627,64.799789,0,0,0,0,0
2253,'2018/04/09 15:38:15:878',8,529.024719,178.181976,52.368279,490.883179,84.3302,62.446991,421.19751,67.542175,66.255753,341.745514,72.681,66.782448,264.731445,99.956757,65.325401,0,0,0,0,0
2254,'2018/04/09 15:38:15:929',8,550.28772,177.697296,52.713127,514.107971,83.703888,62.798729,444.782837,66.754303,66.688339,365.337616,71.654755,67.289444,287.847717,98.635437,65.889145,0,0,0,0,0
2255,'2018/04/09 15:38:15:979',8,570.382935,177.351257,52.740334,537.23822,83.310944,62.938931,468.603607,66.119934,66.966606,389.216003,70.639069,67.690544,310.982483,97.106537,66.373703,0,0,0,0,0
2256,'2018/04/09 15:38:16:029',8,590.679688,173.800751,52.589073,558.326294,79.898193,62.851631,489.935547,62.927521,67.060501,410.782135,67.635132,67.95417,332.575806,94.121918,66.771576,0,0,0,0,0
2257,'2018/04/09 15:38:16:079',8,610.192688,171.608093,52.503063,579.707031,77.965088,62.922535,511.653198,61.051727,67.296799,432.708557,65.686493,68.307739,354.194275,91.877625,67.182442,0,0,0,0,0
2258,'2018/04/09 15:38:16:129',8,628.643616,171.521057,52.457691,602.172852,77.952942,63.034912,534.971069,60.687134,67.558929,456.114075,64.792603,68.688614,376.778595,90.238403,67.626732,0,0,0,0,0
2259,'2018/04/09 15:38:16:179',8,645.099731,171.541107,52.35976,623.009583,78.015198,63.067505,556.673096,60.251617,67.690224,477.865692,63.659119,68.885086,397.555389,88.210663,67.843224,0,0,0,0,0
2260,'2018/04/09 15:38:16:230',8,663.719238,169.201477,52.256313,646.893799,74.786865,62.516251,581.613953,56.013641,67.147842,502.900818,58.499695,68.445488,421.539368,82.092041,67.580162,0,0,0,0,0
2261,'2018/04/09 15:38:16:280',8,680.246704,164.534821,51.916798,665.489014,70.062988,62.084354,600.709351,51.103149,66.813751,522.102661,53.412384,68.235855,440.5159,76.7854,67.500427,0,0,0,0,0
2262,'2018/04/09 15:38:16:329',8,696.285522,159.715546,51.474209,684.128052,65.405334,61.71777,619.960754,46.298035,66.5746,541.397278,48.319519,68.110703,459.414124,71.312103,67.455437,0,0,0,0,0
2263,'2018/04/09 15:38:16:378',8,710.7146,157.594238,51.165985,700.139893,63.014038,61.233543,636.432556,43.709106,66.152443,558.117493,45.579224,67.790627,475.93222,68.352203,67.267509,0,0,0,0,0
2264,'2018/04/09 15:38:16:428',8,720.947144,157.91449,50.882439,711.944031,63.331635,60.946522,648.652222,43.877319,65.912292,570.587402,45.558472,67.599503,488.107269,67.974823,67.118286,0,0,0,0,0
2265,'2018/04/09 15:38:16:478',8,726.398254,160.075195,50.601761,718.369995,65.569885,60.685177,655.427795,46.118713,65.699478,577.628845,47.76709,67.442696,494.963928,69.937897,66.993591,0,0,0,0,0
2266,'2018/04/09 15:38:16:528',8,727.996338,161.805145,50.482727,718.919983,67.417755,60.579319,655.843628,48.300385,65.630875,578.253723,50.295776,67.411263,495.834412,72.646301,66.971336,0,0,0,0,0
2267,'2018/04/09 15:38:16:579',8,727.065369,163.670898,50.419827,717.449829,69.539673,60.610237,654.279053,50.709259,65.698921,576.81311,52.924316,67.492065,494.505493,75.305145,67.018883,0,0,0,0,0
2268,'2018/04/09 15:38:16:629',8,724.121704,167.776245,50.22356,712.395752,74.335785,60.706535,648.802246,56.235779,65.88932,571.457275,59.078552,67.707413,489.796692,81.920227,67.183723,0,0,0,0,0
2269,'2018/04/09 15:38:16:679',8,720.260986,174.738922,50.150623,707.635864,82.271759,61.083324,643.654846,64.704712,66.306625,566.252747,67.800751,68.046135,484.718079,90.612885,67.325317,0,0,0,0,0
2270,'2018/04/09 15:38:16:732',8,718.074585,183.282745,50.030945,704.079224,91.744141,61.369499,639.606689,74.720154,66.611031,562.134644,78.112335,68.258057,480.836182,100.994171,67.341782,0,0,0,0,0
2271,'2018/04/09 15:38:16:779',8,716.593506,195.519348,49.873249,702.910034,104.256622,61.267597,638.209473,87.183746,66.457413,560.591675,90.417419,68.013611,479.112701,113.048401,66.972435,0,0,0,0,0
2272,'2018/04/09 15:38:16:828',8,716.780701,207.969055,49.465317,702.720459,116.987152,60.94809,637.941162,100.106476,66.16452,560.379822,103.504608,67.734062,479.044983,126.23111,66.682777,0,0,0,0,0
2273,'2018/04/09 15:38:16:878',8,717.127136,226.008789,48.745178,703.346069,135.710785,60.427132,638.598938,119.043762,65.671913,561.064819,122.493805,67.230759,479.658386,145.111786,66.108688,0,0,0,0,0
2274,'2018/04/09 15:38:16:928',8,718.07312,244.340363,48.246674,706.990601,153.436127,59.413441,642.777527,135.76532,64.516701,565.093811,138.379364,66.05471,482.932404,160.360962,65.0205,0,0,0,0,0
2275,'2018/04/09 15:38:16:978',8,719.650024,261.053162,47.466171,713.470337,169.024384,58.021736,650.39209,150.026642,63.025425,572.676514,151.473633,64.611092,489.451111,172.462311,63.757511,0,0,0,0,0
2276,'2018/04/09 15:38:17:028',8,722.129272,277.446228,46.891033,718.942932,185.176971,57.236755,656.402893,165.427246,62.145714,578.629333,166.083893,63.676659,494.68399,186.253143,62.798481,0,0,0,0,0
2277,'2018/04/09 15:38:17:078',8,726.592041,292.856934,46.057739,725.311035,200.803131,56.426857,663.225464,180.761749,61.334717,585.530396,181.039612,62.873779,501.208984,200.697845,61.983994,0,0,0,0,0
2278,'2018/04/09 15:38:17:128',8,731.786987,309.027924,45.734177,733.18042,217.762634,56.191345,671.45105,197.093567,60.993359,593.600708,196.52124,62.395473,508.615173,215.195435,61.337814,0,0,0,0,0
2279,'2018/04/09 15:38:17:179',8,736.09845,325.746796,44.556839,743.248413,235.514374,55.177517,683.24646,214.083923,60.07407,605.52417,212.264069,61.567268,519.438171,229.570313,60.592472,0,0,0,0,0
2280,'2018/04/09 15:38:17:230',8,739.60498,340.191528,43.942089,749.088013,250.598038,54.550373,689.884338,228.581665,59.398422,612.222351,225.985718,60.870487,525.582703,242.520905,59.905014,0,0,0,0,0
2281,'2018/04/09 15:38:17:278',8,740.812012,352.987091,42.924492,751.929443,264.232544,53.755241,693.51416,242.148773,58.700191,616.063416,239.262939,60.265511,529.128723,255.400223,59.376991,0,0,0,0,0
2282,'2018/04/09 15:38:17:328',8,740.296265,363.889038,41.758186,750.413086,276.185852,52.870323,692.106812,254.448288,57.910271,614.790833,251.810898,59.55648,528.040161,268.143005,58.725075,0,0,0,0,0
2283,'2018/04/09 15:38:17:379',8,738.932007,374.063477,40.889221,746.30127,288.383881,52.792549,687.330078,267.506775,57.918282,609.877869,265.315735,59.487274,523.506836,281.781311,58.419373,0,0,0,0,0
2284,'2018/04/09 15:38:17:429',8,736.498108,385.887512,40.104294,741.156921,303.111023,53.163334,680.957031,283.211639,58.350258,603.351196,281.261902,59.691368,517.465454,297.280457,58.122871,0,0,0,0,0
2285,'2018/04/09 15:38:17:480',8,735.733337,396.405365,38.837791,733.217773,319.230896,53.492245,670.793762,301.74881,58.879452,593.115967,301.376923,60.062012,508.477936,318.079285,57.971222,0,0,0,0,0
2286,'2018/04/09 15:38:17:528',8,735.117432,405.192841,38.349274,728.714966,331.531006,53.909412,664.75238,315.078552,59.203217,586.956726,314.861694,60.029366,502.609131,331.128662,57.32449,0,0,0,0,0
2287,'2018/04/09 15:38:17:578',8,732.404541,412.549408,38.453526,725.530212,338.746246,53.733009,661.501892,321.772888,58.787018,583.737671,321.454346,59.485634,499.744995,338.099915,56.685993,0,0,0,0,0
2288,'2018/04/09 15:38:17:628',8,729.5177,416.971008,38.292969,721.497681,343.621887,53.519936,657.470947,326.049316,58.424526,579.879883,326.00235,59.115726,496.535492,343.246643,56.342751,0,0,0,0,0
2289,'2018/04/09 15:38:17:677',8,728.026428,418.730408,37.882263,717.156555,346.952026,53.390709,652.522705,329.442749,58.240044,574.873352,329.939209,58.89286,492.426086,347.584747,56.032356,0,0,0,0,0
